"Date","Price","Open","High","Low","Vol.","Change %"
"05/28/2021","161.09","160.30","161.95","160.30","51.40K","0.56%"
"05/27/2021","160.20","159.32","160.70","159.31","27.81K","0.41%"
"05/26/2021","159.54","160.00","160.00","158.62","41.79K","0.48%"
"05/25/2021","158.77","155.00","160.00","155.00","32.33K","0.06%"
"05/24/2021","158.68","163.00","163.00","157.55","31.42K","0.28%"
"05/21/2021","158.23","158.00","158.40","156.14","44.57K","1.48%"
"05/20/2021","155.93","150.70","157.42","150.70","165.04K","-0.65%"
"05/19/2021","156.95","152.52","157.85","152.52","113.73K","-0.38%"
"05/18/2021","157.55","156.90","157.85","156.90","30.53K","1.20%"
"05/17/2021","155.68","154.51","155.90","153.96","126.44K","1.25%"
"05/14/2021","153.76","154.00","154.19","152.90","42.03K","-0.05%"
"05/12/2021","153.83","155.08","155.08","153.35","59.19K","-0.81%"
"05/11/2021","155.09","153.30","161.90","153.30","253.47K","-0.46%"
"05/10/2021","155.81","168.70","168.70","155.38","34.08K","0.67%"
"05/07/2021","154.77","154.79","155.52","154.30","33.33K","0.49%"
"05/06/2021","154.01","153.89","154.17","153.00","9.08K","0.65%"
"05/05/2021","153.01","153.09","153.30","151.95","29.21K","0.76%"
"05/04/2021","151.85","155.40","155.40","151.50","20.16K","-0.87%"
"05/03/2021","153.19","153.00","153.70","151.00","23.58K","-0.10%"
"04/30/2021","153.35","155.00","155.18","152.50","69.12K","-1.25%"
"04/29/2021","155.29","156.44","156.99","154.80","19.84K","0.12%"
"04/28/2021","155.10","153.15","155.32","153.15","37.39K","1.33%"
"04/27/2021","153.07","151.50","153.18","151.50","48.14K","1.00%"
"04/26/2021","151.55","151.30","152.10","150.78","29.59K","0.95%"
"04/23/2021","150.13","150.32","151.64","149.60","109.36K","-0.48%"
"04/22/2021","150.85","149.21","150.93","148.42","144.59K","0.76%"
"04/20/2021","149.71","152.40","152.40","149.03","61.56K","-0.49%"
"04/19/2021","150.45","150.00","150.66","148.64","123.01K","-1.43%"
"04/16/2021","152.64","152.00","153.52","152.00","33.78K","0.21%"
"04/15/2021","152.32","155.87","155.87","150.32","30.77K","0.27%"
"04/13/2021","151.91","147.20","152.17","147.12","99.49K","0.11%"
"04/12/2021","151.74","154.91","154.91","150.10","223.88K","-2.05%"
"04/09/2021","154.91","155.54","155.74","154.33","135.39K","-0.39%"
"04/08/2021","155.51","158.00","158.00","154.88","199.02K","0.30%"
"04/07/2021","155.04","149.30","156.90","149.30","221.29K","0.71%"
"04/06/2021","153.95","154.74","154.86","152.35","185.02K","0.41%"
"04/05/2021","153.32","159.97","159.97","151.51","207.80K","-1.15%"
"04/01/2021","155.10","152.97","155.31","152.97","37.53K","1.39%"
"03/31/2021","152.97","154.53","154.55","152.88","25.39K","-1.25%"
"03/30/2021","154.91","156.86","156.86","152.66","117.36K","2.05%"
"03/26/2021","151.80","151.95","152.70","151.13","15.20K","0.94%"
"03/25/2021","150.38","151.61","152.30","149.79","48.02K","-1.20%"
"03/24/2021","152.21","153.88","154.44","151.88","37.04K","-1.51%"
"03/23/2021","154.54","158.00","158.77","153.88","24.59K","0.44%"
"03/22/2021","153.87","155.49","155.49","152.75","34.29K","-0.37%"
"03/19/2021","154.44","156.87","156.87","150.10","57.70K","1.45%"
"03/18/2021","152.24","150.20","158.50","150.16","57.83K","-1.09%"
"03/17/2021","153.91","157.44","157.44","153.55","182.10K","-1.34%"
"03/16/2021","156.00","156.95","157.59","155.71","15.03K","-0.15%"
"03/15/2021","156.24","161.87","161.87","154.60","113.79K","-0.31%"
"03/12/2021","156.72","160.40","160.40","156.40","39.98K","-1.14%"
"03/10/2021","158.52","162.96","162.96","157.70","52.66K","0.35%"
"03/09/2021","157.97","157.90","158.25","156.06","173.34K","0.93%"
"03/08/2021","156.51","160.00","160.00","155.95","27.00K","0.12%"
"03/05/2021","156.32","156.33","157.70","154.50","34.09K","-0.84%"
"03/04/2021","157.65","157.34","158.75","156.10","22.73K","-1.01%"
"03/03/2021","159.26","157.26","159.55","156.63","62.85K","2.10%"
"03/02/2021","155.98","150.00","156.78","150.00","36.52K","0.98%"
"03/01/2021","154.46","165.90","165.90","152.97","72.43K","1.47%"
"02/26/2021","152.22","153.00","158.00","143.80","203.00K","-3.65%"
"02/25/2021","157.98","159.70","159.70","157.27","62.59K","0.93%"
"02/24/2021","156.53","154.46","160.00","153.80","18.05K","1.73%"
"02/23/2021","153.87","153.70","155.70","153.00","39.43K","0.31%"
"02/22/2021","153.39","160.70","160.70","153.00","109.92K","-1.98%"
"02/19/2021","156.49","157.36","158.39","156.00","233.81K","-0.82%"
"02/18/2021","157.79","159.27","159.35","157.18","29.49K","-0.45%"
"02/17/2021","158.50","159.73","159.73","158.12","10.39K","-0.72%"
"02/16/2021","159.65","161.67","161.67","159.11","44.61K","-0.06%"
"02/15/2021","159.74","172.70","172.70","157.96","90.55K","0.83%"
"02/12/2021","158.42","172.50","172.50","157.16","17.24K","0.11%"
"02/11/2021","158.24","162.20","166.90","156.51","23.29K","0.49%"
"02/10/2021","157.47","161.60","161.97","156.00","162.41K","0.34%"
"02/09/2021","156.93","157.44","158.44","156.44","160.72K","0.03%"
"02/08/2021","156.89","169.10","169.10","155.50","1.16M","1.11%"
"02/05/2021","155.17","154.73","156.49","152.00","60.96K","0.28%"
"02/04/2021","154.73","153.35","155.00","152.93","62.18K","0.64%"
"02/03/2021","153.74","152.36","154.50","151.83","157.64K","1.02%"
"02/02/2021","152.19","150.00","153.25","149.43","186.78K","2.55%"
"02/01/2021","148.40","145.03","149.00","142.72","1.50M","3.97%"
"01/29/2021","142.74","144.60","153.00","142.17","213.90K","-1.11%"
"01/28/2021","144.34","144.83","145.51","143.32","390.31K","-1.04%"
"01/27/2021","145.86","149.05","162.50","145.60","143.27K","-2.14%"
"01/25/2021","149.05","151.25","151.41","148.65","40.02K","-1.01%"
"01/22/2021","150.57","152.80","152.95","150.25","21.97K","-0.84%"
"01/21/2021","151.85","152.54","154.04","151.22","49.95K","-0.42%"
"01/20/2021","152.49","151.99","152.98","151.20","23.63K","0.79%"
"01/19/2021","151.29","154.89","156.30","149.20","25.68K","1.31%"
"01/18/2021","149.34","150.13","154.97","148.65","28.14K","-0.53%"
"01/15/2021","150.13","151.86","152.05","150.00","56.08K","-1.20%"
"01/14/2021","151.95","160.90","160.90","150.80","90.24K","0.11%"
"01/13/2021","151.79","152.00","152.99","150.50","93.08K","0.09%"
"01/12/2021","151.65","150.54","151.79","150.00","43.78K","0.65%"
"01/11/2021","150.67","149.65","150.88","149.50","36.65K","0.99%"
"01/08/2021","149.20","148.73","149.57","148.10","30.26K","0.99%"
"01/07/2021","147.74","151.15","151.15","147.26","13.23K","0.16%"
"01/06/2021","147.50","147.82","148.59","146.90","143.05K","-0.22%"
"01/05/2021","147.82","147.37","148.00","146.70","17.56K","0.42%"
"01/04/2021","147.20","146.70","147.70","145.60","54.68K","0.68%"
"01/01/2021","146.20","146.58","146.60","145.65","24.87K","0.38%"
"12/31/2020","145.65","145.03","146.00","145.03","15.24K","0.04%"
"12/30/2020","145.59","145.99","146.00","144.36","62.50K","0.47%"
"12/29/2020","144.91","144.90","146.05","144.33","85.08K","0.33%"
"12/28/2020","144.43","143.25","145.00","143.00","113.26K","0.70%"
"12/24/2020","143.42","142.00","143.66","142.00","27.11K","1.12%"
"12/23/2020","141.83","143.90","143.90","140.01","12.63K","0.87%"
"12/22/2020","140.60","139.14","140.95","137.34","99.45K","1.05%"
"12/21/2020","139.14","143.75","143.90","137.06","87.97K","-2.88%"
"12/18/2020","143.26","142.80","143.49","142.18","51.30K","0.18%"
"12/17/2020","143.00","142.92","143.23","142.46","182.53K","0.48%"
"12/16/2020","142.32","142.47","142.65","141.61","86.77K","0.76%"
"12/15/2020","141.25","140.00","141.60","140.00","34.33K","-0.06%"
"12/14/2020","141.34","140.66","141.50","140.66","20.80K","0.51%"
"12/11/2020","140.62","143.90","143.90","139.53","73.67K","0.23%"
"12/10/2020","140.30","140.64","140.70","139.50","96.53K","-0.36%"
"12/09/2020","140.81","140.59","141.00","139.31","38.48K","0.93%"
"12/08/2020","139.51","139.87","139.90","138.75","29.99K","0.34%"
"12/07/2020","139.04","138.44","139.20","137.93","47.38K","0.77%"
"12/04/2020","137.98","140.90","140.90","137.01","30.30K","0.59%"
"12/03/2020","137.17","137.59","138.00","136.85","75.62K","0.40%"
"12/02/2020","136.63","136.60","137.00","135.69","29.40K","0.12%"
"12/01/2020","136.47","135.20","137.00","135.03","48.34K","0.94%"
"11/27/2020","135.20","135.94","135.99","134.69","42.42K","-0.07%"
"11/26/2020","135.29","135.20","136.49","133.60","39.91K","0.94%"
"11/25/2020","134.03","136.10","136.85","133.70","30.05K","-1.29%"
"11/24/2020","135.78","135.55","136.18","134.82","64.00K","0.91%"
"11/23/2020","134.55","135.29","135.29","134.02","32.49K","0.59%"
"11/20/2020","133.76","133.66","134.46","132.80","86.97K","0.22%"
"11/19/2020","133.47","135.74","135.74","132.81","56.84K","-1.10%"
"11/18/2020","134.96","134.00","135.40","133.50","456.89K","0.73%"
"11/17/2020","133.98","134.50","134.50","133.16","51.53K","1.03%"
"11/13/2020","132.61","131.95","132.90","131.24","27.17K","0.50%"
"11/12/2020","131.95","131.76","132.94","131.05","41.80K","-0.51%"
"11/11/2020","132.62","143.70","143.70","130.77","77.74K","0.59%"
"11/10/2020","131.84","141.40","141.40","129.05","172.55K","1.60%"
"11/09/2020","129.76","139.20","139.20","128.35","161.12K","1.59%"
"11/06/2020","127.73","125.85","127.99","125.85","49.68K","1.32%"
"11/05/2020","126.07","125.24","126.25","125.05","297.53K","1.71%"
"11/04/2020","123.95","123.10","124.11","122.72","60.00K","0.79%"
"11/03/2020","122.98","122.18","123.20","121.84","20.42K","1.20%"
"11/02/2020","121.52","121.37","122.35","120.85","26.96K","0.12%"
"10/30/2020","121.37","121.62","122.50","120.60","22.27K","-0.21%"
"10/29/2020","121.62","122.70","122.70","121.33","21.94K","-0.82%"
"10/28/2020","122.63","123.50","124.16","122.17","182.45K","-0.95%"
"10/27/2020","123.81","117.80","123.97","117.80","25.02K","0.90%"
"10/26/2020","122.70","124.00","124.67","122.25","43.49K","-1.06%"
"10/23/2020","124.02","123.81","124.80","123.80","9.54K","0.33%"
"10/22/2020","123.61","124.11","124.39","123.10","21.97K","-0.46%"
"10/21/2020","124.18","123.30","124.89","122.67","192.53K","0.45%"
"10/20/2020","123.62","123.43","124.14","123.43","27.60K","-0.19%"
"10/19/2020","123.86","123.50","123.88","122.78","121.78K","1.07%"
"10/16/2020","122.55","122.59","122.90","121.65","32.92K","0.66%"
"10/15/2020","121.75","124.65","124.78","121.66","124.45K","-2.13%"
"10/14/2020","124.40","124.07","124.65","122.74","549.74K","0.02%"
"10/13/2020","124.37","139.90","139.90","123.36","139.72K","0.46%"
"10/12/2020","123.80","124.31","124.82","123.34","236.69K","0.08%"
"10/09/2020","123.70","119.30","124.00","115.60","39.16K","0.58%"
"10/08/2020","122.99","122.54","123.62","122.51","114.13K","0.86%"
"10/07/2020","121.94","121.10","122.20","120.86","25.24K","0.68%"
"10/06/2020","121.12","120.29","121.30","120.10","32.39K","1.08%"
"10/05/2020","119.83","119.99","120.19","119.11","112.65K","0.81%"
"10/01/2020","118.87","117.90","119.20","117.85","48.77K","1.59%"
"09/30/2020","117.01","117.02","117.30","116.60","21.25K","0.07%"
"09/29/2020","116.93","117.50","117.89","116.28","65.00K","-0.20%"
"09/28/2020","117.17","116.09","117.25","115.50","26.79K","1.88%"
"09/25/2020","115.01","114.00","115.15","112.94","36.16K","1.50%"
"09/24/2020","113.31","115.00","115.05","112.80","70.25K","-2.23%"
"09/23/2020","115.89","117.50","117.50","115.10","125.18K","-0.17%"
"09/22/2020","116.09","118.90","118.90","115.38","55.14K","-0.71%"
"09/21/2020","116.92","123.20","126.80","116.60","597.65K","-2.22%"
"09/18/2020","119.58","123.50","127.10","119.33","152.32K","-0.26%"
"09/17/2020","119.89","120.38","120.52","119.59","226.09K","-0.56%"
"09/16/2020","120.57","120.44","120.74","119.91","33.15K","0.46%"
"09/15/2020","120.02","119.60","120.31","119.32","17.10K","0.46%"
"09/14/2020","119.47","119.45","120.22","118.47","1.43M","0.39%"
"09/11/2020","119.01","118.56","119.49","118.55","32.93K","0.03%"
"09/10/2020","118.98","117.56","119.35","117.56","25.72K","1.33%"
"09/09/2020","117.42","116.50","118.65","114.33","149.79K","-0.36%"
"09/08/2020","117.85","135.50","135.50","117.65","22.80K","0.03%"
"09/07/2020","117.81","123.00","123.00","117.30","62.08K","-0.30%"
"09/04/2020","118.16","118.17","118.98","118.00","145.03K","-1.32%"
"09/03/2020","119.74","115.00","120.40","115.00","133.16K","-0.11%"
"09/02/2020","119.87","119.88","119.99","118.80","33.76K","0.58%"
"09/01/2020","119.18","125.20","125.20","117.75","128.32K","0.88%"
"08/31/2020","118.14","121.02","122.21","117.72","734.37K","-2.26%"
"08/28/2020","120.87","120.33","121.14","120.33","283.04K","0.64%"
"08/27/2020","120.10","120.04","120.60","120.01","56.73K","0.10%"
"08/26/2020","119.98","119.55","120.00","119.02","68.36K","0.72%"
"08/25/2020","119.12","119.25","119.58","118.79","79.79K","0.11%"
"08/24/2020","118.99","119.08","119.25","118.41","119.99K","0.75%"
"08/21/2020","118.10","118.80","119.00","117.97","24.20K","0.25%"
"08/20/2020","117.81","118.90","118.90","117.21","61.38K","-0.92%"
"08/19/2020","118.90","118.50","119.30","118.50","130.25K","0.65%"
"08/18/2020","118.13","117.00","118.44","117.00","55.26K","1.17%"
"08/17/2020","116.76","116.31","117.50","116.00","36.57K","0.39%"
"08/14/2020","116.31","117.56","118.25","115.80","55.33K","-0.93%"
"08/13/2020","117.40","117.86","118.02","117.26","22.97K","-0.07%"
"08/12/2020","117.48","118.00","118.00","116.32","27.45K","-0.42%"
"08/11/2020","117.98","119.00","119.00","117.29","228.60K","0.86%"
"08/10/2020","116.97","116.61","117.50","116.61","72.62K","0.36%"
"08/07/2020","116.55","116.01","116.73","115.82","28.27K","0.42%"
"08/06/2020","116.06","116.00","116.80","115.41","123.19K","0.29%"
"08/05/2020","115.72","115.90","116.50","115.15","20.04K","0.29%"
"08/04/2020","115.38","114.00","115.65","113.50","238.83K","1.74%"
"08/03/2020","113.41","115.87","115.87","113.22","680.61K","-1.68%"
"07/31/2020","115.35","115.70","115.88","115.00","20.80K","0.00%"
"07/30/2020","115.35","117.00","117.20","115.05","72.12K","-0.75%"
"07/29/2020","116.22","117.20","117.68","115.99","302.34K","-0.90%"
"07/28/2020","117.27","115.00","117.51","111.00","37.84K","1.70%"
"07/27/2020","115.31","133.40","133.40","114.90","418.76K","-0.56%"
"07/24/2020","115.96","116.16","119.40","111.35","109.72K","-0.17%"
"07/23/2020","116.16","115.95","116.46","115.66","87.01K","0.75%"
"07/22/2020","115.29","115.95","116.24","114.61","46.15K","-0.64%"
"07/21/2020","116.03","114.20","116.25","114.20","229.55K","1.52%"
"07/20/2020","114.29","113.00","114.40","113.00","389.08K","1.47%"
"07/17/2020","112.63","112.00","113.10","111.69","576.53K","1.20%"
"07/16/2020","111.29","113.70","115.98","109.90","63.06K","0.78%"
"07/15/2020","110.43","110.89","112.17","109.90","511.60K","0.23%"
"07/14/2020","110.18","112.43","112.43","109.86","123.81K","-2.11%"
"07/13/2020","112.55","112.20","112.86","111.50","211.31K","0.88%"
"07/10/2020","111.57","111.60","112.00","111.08","94.02K","-0.44%"
"07/09/2020","112.06","111.29","112.50","111.29","409.77K","0.77%"
"07/08/2020","111.20","111.99","112.80","110.90","364.73K","-0.71%"
"07/07/2020","111.99","112.25","112.32","110.95","350.45K","0.76%"
"07/06/2020","111.15","110.33","111.78","110.33","561.60K","1.14%"
"07/03/2020","109.90","109.39","110.19","109.39","72.67K","0.55%"
"07/02/2020","109.30","109.00","109.60","107.93","501.16K","0.83%"
"07/01/2020","108.40","106.67","108.50","106.00","160.90K","1.38%"
"06/30/2020","106.92","107.00","107.86","106.35","82.79K","0.23%"
"06/29/2020","106.67","107.04","107.40","105.79","128.91K","-0.70%"
"06/26/2020","107.42","106.45","108.07","106.41","92.51K","1.29%"
"06/25/2020","106.05","105.99","107.27","105.60","118.96K","-0.24%"
"06/24/2020","106.30","108.20","109.21","106.11","169.12K","-1.76%"
"06/23/2020","108.20","106.54","108.50","106.54","68.91K","1.51%"
"06/22/2020","106.59","105.88","107.39","105.88","73.54K","0.67%"
"06/19/2020","105.88","104.90","106.42","104.49","365.30K","1.45%"
"06/18/2020","104.37","102.89","104.90","102.05","50.00K","1.76%"
"06/17/2020","102.56","103.00","103.72","102.20","28.07K","-0.18%"
"06/16/2020","102.74","106.20","108.92","101.00","44.67K","0.60%"
"06/15/2020","102.13","103.22","103.25","101.02","56.91K","-1.38%"
"06/12/2020","103.56","101.98","103.94","100.00","66.28K","0.27%"
"06/11/2020","103.28","104.94","113.90","102.97","384.67K","-1.58%"
"06/10/2020","104.94","104.45","105.61","104.33","66.89K","0.81%"
"06/09/2020","104.10","105.30","106.90","99.00","99.90K","-1.13%"
"06/08/2020","105.29","106.62","106.80","105.00","137.09K","0.26%"
"06/05/2020","105.02","104.09","105.65","104.03","50.73K","1.18%"
"06/04/2020","103.80","104.35","105.00","102.90","128.14K","-0.22%"
"06/03/2020","104.03","103.50","107.00","103.50","447.84K","0.82%"
"06/02/2020","103.18","102.00","103.40","101.52","98.08K","1.55%"
"06/01/2020","101.61","99.60","102.79","99.60","422.09K","2.50%"
"05/29/2020","99.13","97.50","99.50","97.00","353.59K","1.31%"
"05/28/2020","97.85","96.00","98.00","96.00","94.64K","1.69%"
"05/27/2020","96.22","94.90","96.50","93.70","50.37K","2.27%"
"05/26/2020","94.08","94.90","95.20","93.70","39.02K","0.23%"
"05/22/2020","93.86","94.01","95.00","93.50","42.38K","-0.74%"
"05/21/2020","94.56","94.45","95.15","94.05","39.14K","0.44%"
"05/20/2020","94.15","92.58","94.60","92.50","38.75K","1.70%"
"05/19/2020","92.58","93.00","93.96","92.20","93.81K","0.74%"
"05/18/2020","91.90","95.00","95.00","91.73","153.62K","-3.22%"
"05/15/2020","94.96","96.00","96.00","94.00","216.69K","-0.65%"
"05/14/2020","95.58","96.60","96.60","95.06","108.98K","-1.97%"
"05/13/2020","97.50","99.00","99.41","97.21","109.19K","1.97%"
"05/12/2020","95.62","95.30","96.10","94.00","66.48K","-0.16%"
"05/11/2020","95.77","95.91","97.75","95.50","71.62K","-0.15%"
"05/08/2020","95.91","96.70","97.02","95.59","130.47K","0.52%"
"05/07/2020","95.41","95.30","96.00","94.67","255.77K","-0.51%"
"05/06/2020","95.90","95.78","96.75","94.75","108.61K","0.13%"
"05/05/2020","95.78","99.50","102.40","95.50","101.80K","-0.81%"
"05/04/2020","96.56","98.88","98.88","96.00","807.68K","-4.75%"
"04/30/2020","101.38","103.20","108.20","99.50","250.85K","2.16%"
"04/29/2020","99.24","97.61","99.60","97.06","403.38K","2.40%"
"04/28/2020","96.91","97.00","97.39","95.95","366.04K","0.51%"
"04/27/2020","96.42","96.10","96.98","95.86","82.73K","1.52%"
"04/24/2020","94.98","96.50","96.50","94.72","116.01K","-1.38%"
"04/23/2020","96.31","95.45","96.95","94.80","245.43K","1.33%"
"04/22/2020","95.05","93.40","95.45","92.80","184.10K","1.78%"
"04/21/2020","93.39","96.00","96.00","92.88","474.61K","-2.84%"
"04/20/2020","96.12","96.59","96.65","95.35","257.10K","0.96%"
"04/17/2020","95.21","97.60","97.60","93.67","355.21K","1.45%"
"04/16/2020","93.85","92.94","94.24","91.71","706.95K","0.67%"
"04/15/2020","93.23","95.49","96.00","92.50","1.05M","-0.47%"
"04/13/2020","93.67","93.99","94.25","92.13","687.53K","0.10%"
"04/09/2020","93.58","93.80","94.20","91.50","216.27K","2.81%"
"04/08/2020","91.02","90.50","94.38","88.81","826.44K","0.40%"
"04/07/2020","90.66","87.99","90.95","86.00","322.73K","7.19%"
"04/03/2020","84.58","86.72","87.44","84.00","452.24K","-2.47%"
"04/01/2020","86.72","88.50","90.00","86.20","157.84K","-2.04%"
"03/31/2020","88.53","87.99","89.75","87.00","238.71K","2.21%"
"03/30/2020","86.62","88.20","89.00","86.15","557.17K","-3.77%"
"03/27/2020","90.01","89.40","94.50","88.50","241.03K","0.69%"
"03/26/2020","89.39","86.22","90.90","85.50","505.89K","3.68%"
"03/25/2020","86.22","84.10","87.00","82.20","539.56K","2.59%"
"03/24/2020","84.04","88.00","101.00","81.95","273.65K","2.38%"
"03/23/2020","82.09","85.00","87.00","81.01","744.16K","-8.75%"
"03/20/2020","89.96","88.49","91.41","85.25","691.46K","4.29%"
"03/19/2020","86.26","90.45","91.97","85.15","1.17M","-4.63%"
"03/18/2020","90.45","97.00","97.00","89.95","855.97K","-5.08%"
"03/17/2020","95.29","123.96","123.96","94.00","368.35K","-1.34%"
"03/16/2020","96.58","104.73","104.73","95.90","3.00M","-7.78%"
"03/13/2020","104.73","110.00","110.00","93.10","455.92K","2.85%"
"03/12/2020","101.83","109.16","109.16","100.20","795.38K","-6.71%"
"03/11/2020","109.16","109.95","109.95","107.96","178.70K","-0.72%"
"03/09/2020","109.95","117.10","119.40","108.10","714.83K","-4.25%"
"03/06/2020","114.83","119.50","121.80","112.60","215.82K","-1.96%"
"03/05/2020","117.13","119.20","119.20","116.93","32.41K","0.22%"
"03/04/2020","116.87","117.34","117.78","115.50","56.08K","-0.48%"
"03/03/2020","117.43","119.10","121.50","116.15","56.44K","0.55%"
"03/02/2020","116.79","118.28","118.59","116.23","117.15K","0.01%"
"02/28/2020","116.78","119.50","119.50","116.15","204.95K","-3.13%"
"02/27/2020","120.55","121.20","121.20","120.15","57.30K","-0.69%"
"02/26/2020","121.39","122.00","122.30","120.77","39.08K","-0.95%"
"02/25/2020","122.56","123.10","123.50","122.48","46.67K","-0.43%"
"02/24/2020","123.09","127.90","130.50","122.75","60.99K","-1.87%"
"02/20/2020","125.44","125.69","125.75","125.04","33.90K","-0.20%"
"02/19/2020","125.69","125.35","125.74","124.76","49.12K","1.03%"
"02/18/2020","124.41","124.70","124.79","123.77","44.51K","-0.63%"
"02/17/2020","125.20","131.80","131.80","124.73","20.23K","-0.07%"
"02/14/2020","125.29","126.90","126.90","125.10","16.25K","-0.57%"
"02/13/2020","126.01","126.55","126.55","125.72","17.16K","-0.47%"
"02/12/2020","126.60","126.00","128.70","125.90","169.02K","0.89%"
"02/11/2020","125.48","124.89","126.15","124.89","34.46K","0.63%"
"02/10/2020","124.69","125.44","125.44","124.16","26.42K","-0.60%"
"02/07/2020","125.44","125.12","125.95","125.01","42.16K","-0.13%"
"02/06/2020","125.60","125.31","125.95","125.14","169.95K","0.28%"
"02/05/2020","125.25","124.40","125.50","124.00","14.76K","0.70%"
"02/04/2020","124.38","123.48","124.50","122.00","864.69K","2.51%"
"02/03/2020","121.33","121.64","122.18","121.10","74.01K","-1.17%"
"02/01/2020","122.77","123.61","125.00","122.31","237.02K","-0.99%"
"01/31/2020","124.00","125.50","125.54","123.99","117.19K","-1.08%"
"01/30/2020","125.36","125.40","125.65","124.60","67.07K","-0.25%"
"01/29/2020","125.68","125.90","126.29","125.02","91.74K","0.33%"
"01/28/2020","125.27","127.38","127.38","125.00","62.33K","-0.65%"
"01/27/2020","126.09","126.53","126.95","125.65","64.41K","-0.97%"
"01/24/2020","127.33","126.07","127.40","125.79","29.01K","0.78%"
"01/23/2020","126.35","125.95","126.61","125.40","8.16K","0.49%"
"01/22/2020","125.74","126.95","126.95","125.50","24.40K","-0.40%"
"01/21/2020","126.25","127.02","127.07","126.05","13.47K","-0.61%"
"01/20/2020","127.02","128.09","128.09","126.91","18.76K","-0.84%"
"01/17/2020","128.09","127.84","128.34","127.48","6.39K","0.20%"
"01/16/2020","127.84","136.90","139.50","116.50","27.45K","-0.11%"
"01/15/2020","127.98","127.70","128.00","127.20","12.70K","0.09%"
"01/14/2020","127.87","128.50","128.50","127.28","15.69K","0.29%"
"01/13/2020","127.50","127.14","127.69","127.14","89.12K","0.62%"
"01/10/2020","126.72","127.05","127.50","126.45","13.88K","0.20%"
"01/09/2020","126.47","125.59","126.74","125.55","20.45K","1.32%"
"01/08/2020","124.82","125.24","125.24","123.91","27.82K","-0.34%"
"01/07/2020","125.24","124.71","126.30","124.71","24.86K","0.47%"
"01/06/2020","124.65","126.00","126.38","124.45","37.63K","-1.33%"
"01/03/2020","126.33","127.01","132.46","126.14","160.74K","-0.54%"
"01/02/2020","127.01","135.30","135.30","126.41","11.27K","0.43%"
"01/01/2020","126.47","127.79","130.00","125.89","10.19K","-0.28%"
