"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2021","169.33","173.90","173.90","167.20","1.40M","0.43%"
"06/10/2021","168.60","174.39","174.39","165.05","687.67K","0.60%"
"06/09/2021","167.59","174.40","174.40","159.30","1.20M","-0.58%"
"06/08/2021","168.57","169.64","169.64","167.20","695.04K","-0.04%"
"06/07/2021","168.63","174.40","174.40","168.15","1.73M","0.29%"
"06/04/2021","168.15","174.90","174.90","159.00","1.06M","-0.01%"
"06/03/2021","168.17","167.30","177.70","167.30","1.01M","0.53%"
"06/02/2021","167.29","166.75","167.60","164.41","932.80K","0.25%"
"06/01/2021","166.88","179.00","179.00","166.42","1.60M","0.05%"
"05/31/2021","166.79","179.00","179.00","155.10","1.66M","1.07%"
"05/28/2021","165.02","168.90","168.90","164.00","1.54M","0.55%"
"05/27/2021","164.12","170.00","170.00","162.23","1.46M","0.40%"
"05/26/2021","163.46","170.00","170.00","150.80","1.12M","0.57%"
"05/25/2021","162.53","178.88","178.88","162.01","1.05M","0.06%"
"05/24/2021","162.43","170.00","170.00","161.31","1.41M","0.20%"
"05/21/2021","162.10","174.90","174.90","159.75","1.59M","1.54%"
"05/20/2021","159.64","169.00","169.00","159.41","1.10M","-0.64%"
"05/19/2021","160.67","161.37","162.90","160.00","1.26M","-0.43%"
"05/18/2021","161.37","161.90","161.90","160.00","1.91M","1.16%"
"05/17/2021","159.52","155.60","159.72","155.60","1.34M","1.30%"
"05/14/2021","157.47","158.99","169.00","156.57","1.80M","-0.14%"
"05/12/2021","157.69","161.90","161.90","157.24","1.45M","-0.79%"
"05/11/2021","158.94","159.20","159.31","157.74","1.28M","-0.47%"
"05/10/2021","159.69","160.40","160.40","158.55","1.81M","0.73%"
"05/07/2021","158.53","159.40","159.40","155.20","1.35M","0.63%"
"05/06/2021","157.54","163.50","163.50","156.20","1.05M","0.47%"
"05/05/2021","156.81","158.90","158.90","151.35","1.41M","0.81%"
"05/04/2021","155.55","164.00","164.00","155.15","1.38M","-0.90%"
"05/03/2021","156.97","156.49","157.42","154.56","1.53M","-0.02%"
"04/30/2021","157.00","157.94","158.68","155.15","1.61M","-1.32%"
"04/29/2021","159.10","161.14","161.14","157.81","2.00M","0.13%"
"04/28/2021","158.90","158.64","159.09","155.36","1.59M","1.32%"
"04/27/2021","156.83","163.00","163.00","152.35","1.03M","1.07%"
"04/26/2021","155.17","158.40","158.40","153.91","1.45M","0.85%"
"04/23/2021","153.86","161.00","161.00","151.25","1.50M","-0.27%"
"04/22/2021","154.27","169.83","169.83","151.92","1.58M","0.64%"
"04/20/2021","153.29","132.00","156.49","132.00","2.22M","-0.52%"
"04/19/2021","154.09","156.18","156.23","151.77","2.73M","-1.49%"
"04/16/2021","156.42","154.95","157.18","154.45","1.13M","0.31%"
"04/15/2021","155.93","174.88","174.88","152.41","1.76M","0.28%"
"04/13/2021","155.50","174.88","174.88","153.45","2.31M","0.92%"
"04/12/2021","154.08","179.88","179.88","150.10","6.96M","-2.96%"
"04/09/2021","158.78","159.60","159.60","158.10","919.77K","-0.06%"
"04/08/2021","158.87","159.80","160.00","154.10","1.39M","0.03%"
"04/07/2021","158.82","159.40","159.40","155.61","1.49M","0.91%"
"04/06/2021","157.39","152.30","159.98","152.10","1.68M","0.27%"
"04/05/2021","156.96","156.01","174.00","155.01","3.83M","-1.10%"
"04/01/2021","158.70","137.05","177.00","137.05","1.75M","0.98%"
"03/31/2021","157.16","177.48","177.48","156.80","1.77M","-0.80%"
"03/30/2021","158.42","179.88","179.88","153.81","3.01M","2.07%"
"03/26/2021","155.21","183.48","183.48","154.11","3.13M","0.88%"
"03/25/2021","153.86","156.53","156.55","153.25","4.62M","-1.43%"
"03/24/2021","156.09","174.88","174.88","155.91","2.88M","-1.43%"
"03/23/2021","158.35","178.48","178.48","157.16","2.20M","0.65%"
"03/22/2021","157.33","178.88","178.88","137.30","2.25M","-0.34%"
"03/19/2021","157.87","158.59","158.59","153.86","2.99M","1.12%"
"03/18/2021","156.12","159.49","159.49","155.31","2.57M","-1.11%"
"03/17/2021","157.88","183.48","183.48","157.52","2.02M","-1.20%"
"03/16/2021","159.79","163.19","164.60","159.00","1.19M","-0.11%"
"03/15/2021","159.96","161.00","161.01","158.10","2.73M","-0.42%"
"03/12/2021","160.63","163.99","163.99","159.89","2.70M","-0.94%"
"03/10/2021","162.16","164.94","164.94","161.56","1.03M","0.43%"
"03/09/2021","161.47","161.18","161.80","159.85","1.48M","0.89%"
"03/08/2021","160.04","163.64","183.60","159.66","1.42M","0.24%"
"03/05/2021","159.66","160.33","161.18","158.30","2.00M","-0.96%"
"03/04/2021","161.20","165.00","165.00","160.00","1.76M","-1.09%"
"03/03/2021","162.98","161.14","163.31","160.39","2.77M","2.14%"
"03/02/2021","159.57","159.41","159.99","158.01","1.67M","0.99%"
"03/01/2021","158.01","161.99","161.99","156.80","2.26M","1.19%"
"02/26/2021","156.15","157.00","163.62","154.55","6.39M","-3.53%"
"02/25/2021","161.87","161.46","162.39","160.82","2.08M","1.07%"
"02/24/2021","160.15","157.59","163.85","157.10","1.69M","1.62%"
"02/23/2021","157.59","158.69","164.60","157.10","3.38M","0.26%"
"02/22/2021","157.18","160.75","162.19","156.71","4.27M","-2.02%"
"02/19/2021","160.42","161.57","164.19","159.55","1.92M","-0.91%"
"02/18/2021","161.89","172.59","172.59","161.57","1.47M","-0.43%"
"02/17/2021","162.59","164.98","164.98","162.01","1.63M","-0.58%"
"02/16/2021","163.54","169.88","169.88","162.71","2.81M","-0.24%"
"02/15/2021","163.93","163.17","165.00","159.75","1.39M","1.09%"
"02/12/2021","162.17","162.35","162.70","161.30","1.47M","0.07%"
"02/11/2021","162.06","161.17","162.64","160.94","1.13M","0.37%"
"02/10/2021","161.46","161.83","161.92","160.15","2.09M","0.14%"
"02/09/2021","161.23","161.67","162.70","160.76","2.19M","0.12%"
"02/08/2021","161.03","179.70","179.70","159.35","3.41M","1.24%"
"02/05/2021","159.05","159.27","159.99","158.48","2.16M","0.23%"
"02/04/2021","158.69","174.70","174.70","156.51","2.60M","0.65%"
"02/03/2021","157.66","164.40","164.40","155.21","3.18M","1.00%"
"02/02/2021","156.10","154.33","162.00","153.12","5.40M","2.35%"
"02/01/2021","152.52","150.00","153.00","146.24","5.75M","4.39%"
"01/29/2021","146.10","164.74","164.74","145.60","4.02M","-1.28%"
"01/28/2021","147.99","149.00","149.00","147.00","3.72M","-1.00%"
"01/27/2021","149.48","157.70","157.70","140.20","3.10M","-1.95%"
"01/25/2021","152.46","174.88","174.88","152.22","1.88M","-0.94%"
"01/22/2021","153.91","156.98","156.99","153.70","2.01M","-1.35%"
"01/21/2021","156.02","169.70","169.70","155.34","1.97M","-0.47%"
"01/20/2021","156.75","155.42","156.85","155.12","1.57M","0.84%"
"01/19/2021","155.45","153.90","155.60","153.32","1.99M","1.89%"
"01/18/2021","152.56","160.25","164.80","152.08","2.17M","-1.01%"
"01/15/2021","154.11","155.95","155.95","153.50","2.22M","-1.06%"
"01/14/2021","155.76","155.50","155.92","154.52","1.24M","0.10%"
"01/13/2021","155.60","156.15","156.15","154.31","1.52M","0.18%"
"01/12/2021","155.32","154.44","155.47","153.90","1.65M","0.61%"
"01/11/2021","154.38","158.00","159.70","153.11","1.71M","0.98%"
"01/08/2021","152.88","168.88","168.88","151.73","1.49M","1.11%"
"01/07/2021","151.20","155.00","155.00","151.01","1.18M","-0.01%"
"01/06/2021","151.22","159.70","159.70","145.58","1.89M","-0.05%"
"01/05/2021","151.30","159.70","159.70","149.75","2.25M","0.39%"
"01/04/2021","150.71","150.59","150.90","148.95","1.73M","0.76%"
"01/01/2021","149.57","159.68","159.68","147.65","767.50K","0.34%"
"12/31/2020","149.07","148.15","149.95","148.15","1.51M","-0.13%"
"12/30/2020","149.27","149.41","149.50","148.10","1.66M","0.34%"
"12/29/2020","148.77","148.40","148.95","148.10","1.64M","0.67%"
"12/28/2020","147.78","159.00","159.00","146.25","1.36M","0.86%"
"12/24/2020","146.52","154.70","154.70","144.45","1.84M","0.96%"
"12/23/2020","145.12","143.95","145.31","143.28","1.28M","0.90%"
"12/22/2020","143.82","146.40","146.40","129.70","2.46M","0.93%"
"12/21/2020","142.50","146.94","146.96","140.55","3.19M","-3.03%"
"12/18/2020","146.96","159.00","159.00","145.40","1.75M","0.27%"
"12/17/2020","146.56","154.80","154.80","145.56","1.12M","0.51%"
"12/16/2020","145.82","159.00","159.00","144.00","1.26M","0.84%"
"12/15/2020","144.61","146.00","146.00","143.40","1.57M","0.20%"
"12/14/2020","144.32","144.99","145.70","143.45","2.25M","0.27%"
"12/11/2020","143.93","148.00","148.00","142.80","1.56M","0.08%"
"12/10/2020","143.82","154.00","154.00","143.00","1.54M","-0.41%"
"12/09/2020","144.41","146.00","146.00","140.50","1.49M","1.08%"
"12/08/2020","142.86","154.00","154.00","141.30","1.59M","0.40%"
"12/07/2020","142.29","143.00","143.00","140.50","2.27M","0.72%"
"12/04/2020","141.27","143.20","143.20","139.95","1.15M","0.82%"
"12/03/2020","140.12","141.23","143.00","139.91","1.34M","0.11%"
"12/02/2020","139.96","154.00","154.00","138.60","1.20M","0.12%"
"12/01/2020","139.79","149.70","149.70","133.10","1.45M","1.02%"
"11/27/2020","138.38","150.00","150.00","133.04","1.27M","0.10%"
"11/26/2020","138.24","144.00","144.00","136.60","7.69M","0.62%"
"11/25/2020","137.39","154.74","154.74","137.20","2.26M","-1.43%"
"11/24/2020","139.38","147.88","147.88","129.50","2.73M","1.18%"
"11/23/2020","137.76","149.00","149.00","136.62","1.99M","0.55%"
"11/20/2020","137.00","137.00","137.33","135.00","1.60M","0.55%"
"11/19/2020","136.25","120.00","143.88","120.00","2.24M","-1.20%"
"11/18/2020","137.90","136.00","149.88","136.00","1.93M","0.37%"
"11/17/2020","137.39","154.88","154.88","136.51","2.50M","1.18%"
"11/13/2020","135.79","140.00","140.00","130.00","1.68M","0.39%"
"11/12/2020","135.26","144.70","144.70","134.65","1.46M","-0.42%"
"11/11/2020","135.83","154.90","154.90","122.60","2.63M","0.82%"
"11/10/2020","134.72","144.70","144.70","132.94","2.84M","1.50%"
"11/09/2020","132.73","132.00","133.00","131.16","1.58M","1.62%"
"11/06/2020","130.61","129.00","130.80","126.51","2.09M","1.15%"
"11/05/2020","129.12","133.00","133.00","127.51","1.80M","1.65%"
"11/04/2020","127.03","139.00","139.00","114.70","1.72M","0.81%"
"11/03/2020","126.01","126.00","126.24","124.05","1.28M","1.32%"
"11/02/2020","124.37","127.69","127.69","123.40","2.03M","-0.16%"
"10/30/2020","124.57","130.00","138.00","123.40","1.69M","-0.12%"
"10/29/2020","124.72","129.50","139.00","124.00","1.44M","-0.54%"
"10/28/2020","125.40","119.20","145.80","119.20","1.80M","-1.11%"
"10/27/2020","126.81","109.50","129.99","109.50","1.38M","0.79%"
"10/26/2020","125.81","146.20","146.20","125.20","1.65M","-1.02%"
"10/23/2020","127.11","128.00","128.00","126.73","1.10M","0.30%"
"10/22/2020","126.73","128.00","128.00","126.00","1.19M","-0.20%"
"10/21/2020","126.98","130.00","130.00","125.41","1.71M","0.17%"
"10/20/2020","126.77","130.00","130.00","125.25","1.24M","-0.03%"
"10/19/2020","126.81","130.00","130.00","124.61","1.70M","0.95%"
"10/16/2020","125.62","125.44","125.92","124.60","2.10M","0.65%"
"10/15/2020","124.81","128.00","128.00","124.00","3.69M","-2.05%"
"10/14/2020","127.42","127.55","127.69","125.80","1.70M","0.31%"
"10/13/2020","127.02","129.00","130.00","126.00","1.51M","0.05%"
"10/12/2020","126.96","124.00","128.10","124.00","2.38M","-0.02%"
"10/09/2020","126.99","130.00","130.00","125.70","2.17M","0.86%"
"10/08/2020","125.91","127.00","127.00","123.30","2.18M","0.82%"
"10/07/2020","124.89","127.45","127.45","116.60","1.65M","0.69%"
"10/06/2020","124.03","124.00","124.20","120.00","1.56M","1.35%"
"10/05/2020","122.38","125.00","125.00","120.05","2.45M","0.63%"
"10/01/2020","121.61","120.50","121.74","119.72","1.43M","1.40%"
"09/30/2020","119.93","122.00","122.42","118.55","1.05M","0.09%"
"09/29/2020","119.82","130.00","130.00","119.41","1.50M","0.06%"
"09/28/2020","119.75","120.00","120.00","117.91","1.31M","1.59%"
"09/25/2020","117.87","116.85","118.11","115.00","1.64M","1.82%"
"09/24/2020","115.76","120.00","120.00","115.56","2.55M","-2.68%"
"09/23/2020","118.95","130.00","130.00","117.80","1.29M","0.03%"
"09/22/2020","118.91","115.00","125.00","115.00","1.65M","-0.84%"
"09/21/2020","119.92","127.40","127.40","118.85","1.77M","-2.23%"
"09/18/2020","122.66","130.00","130.00","111.70","631.38K","-0.05%"
"09/17/2020","122.72","125.66","125.66","122.00","891.65K","-0.80%"
"09/16/2020","123.71","141.30","141.30","120.00","1.14M","0.66%"
"09/15/2020","122.90","127.00","127.00","122.10","1.14M","0.63%"
"09/14/2020","122.13","127.00","127.00","121.52","1.05M","0.00%"
"09/11/2020","122.13","134.88","134.88","121.54","1.15M","0.16%"
"09/10/2020","121.94","129.00","129.00","116.80","1.18M","1.33%"
"09/09/2020","120.34","120.75","120.75","115.05","1.57M","-0.42%"
"09/08/2020","120.85","133.88","133.88","120.65","1.19M","-0.35%"
"09/07/2020","121.27","134.88","134.88","119.00","1.01M","0.12%"
"09/04/2020","121.12","121.25","122.05","102.26","1.50M","-1.31%"
"09/03/2020","122.73","129.88","129.88","122.11","990.18K","-0.02%"
"09/02/2020","122.75","125.00","125.00","121.56","1.21M","0.49%"
"09/01/2020","122.15","134.88","134.88","120.00","1.35M","0.93%"
"08/31/2020","121.03","139.00","139.00","120.45","3.95M","-2.43%"
"08/28/2020","124.04","129.00","129.00","122.90","1.53M","0.92%"
"08/27/2020","122.91","139.00","139.00","122.55","1.15M","0.13%"
"08/26/2020","122.75","135.00","135.00","121.80","965.67K","0.67%"
"08/25/2020","121.93","122.98","124.99","121.36","975.13K","-0.06%"
"08/24/2020","122.00","122.49","139.30","121.11","1.14M","0.73%"
"08/21/2020","121.11","121.99","121.99","120.50","684.75K","0.57%"
"08/20/2020","120.42","120.45","120.82","119.33","4.24M","-0.59%"
"08/19/2020","121.13","122.50","122.50","121.00","3.34M","0.13%"
"08/18/2020","120.97","120.15","121.07","119.30","1.68M","0.91%"
"08/17/2020","119.88","120.45","120.90","119.00","1.70M","0.52%"
"08/14/2020","119.26","121.00","121.27","118.33","1.55M","-1.02%"
"08/13/2020","120.49","121.27","121.44","119.91","1.02M","0.13%"
"08/12/2020","120.33","120.25","120.75","119.27","892.72K","-0.09%"
"08/11/2020","120.44","120.90","120.98","120.05","755.38K","0.39%"
"08/10/2020","119.97","119.10","120.39","119.10","1.04M","0.52%"
"08/07/2020","119.35","119.60","119.65","118.16","776.58K","0.28%"
"08/06/2020","119.02","118.95","119.68","118.18","1.62M","0.84%"
"08/05/2020","118.03","118.02","119.24","117.64","1.41M","0.03%"
"08/04/2020","118.00","116.30","118.15","116.25","1.29M","1.58%"
"08/03/2020","116.17","118.02","119.50","116.05","2.75M","-1.57%"
"07/31/2020","118.02","116.01","118.60","116.01","1.48M","0.05%"
"07/30/2020","117.96","120.45","120.45","117.79","1.91M","-1.09%"
"07/29/2020","119.26","135.60","135.60","118.80","1.79M","-0.63%"
"07/28/2020","120.02","119.25","120.19","117.70","1.68M","1.38%"
"07/27/2020","118.39","118.99","119.95","118.00","1.76M","-0.50%"
"07/24/2020","118.99","118.30","119.30","117.71","2.17M","-0.08%"
"07/23/2020","119.08","118.98","119.20","117.11","1.95M","0.82%"
"07/22/2020","118.11","119.00","119.20","117.35","2.53M","-0.36%"
"07/21/2020","118.54","117.16","118.73","116.80","3.25M","1.26%"
"07/20/2020","117.06","116.10","118.00","116.05","2.99M","1.08%"
"07/17/2020","115.81","114.90","116.17","114.15","2.35M","1.52%"
"07/16/2020","114.08","113.99","114.24","112.53","1.85M","0.98%"
"07/15/2020","112.97","113.99","114.99","112.61","3.08M","0.04%"
"07/14/2020","112.93","114.79","115.10","112.40","3.30M","-1.68%"
"07/13/2020","114.86","117.00","117.00","114.26","2.32M","0.42%"
"07/10/2020","114.38","114.10","115.07","113.86","1.70M","-0.60%"
"07/09/2020","115.07","113.85","115.20","113.85","1.79M","1.07%"
"07/08/2020","113.85","114.65","115.20","113.60","1.89M","-0.70%"
"07/07/2020","114.65","114.28","114.97","113.43","2.47M","0.32%"
"07/06/2020","114.28","113.88","114.56","112.80","2.87M","1.57%"
"07/03/2020","112.51","112.65","112.89","112.14","1.74M","0.37%"
"07/02/2020","112.10","111.11","112.47","111.11","2.70M","0.95%"
"07/01/2020","111.04","110.92","111.20","108.75","1.78M","1.39%"
"06/30/2020","109.52","110.95","110.95","109.25","1.67M","-0.20%"
"06/29/2020","109.74","110.24","111.10","108.72","1.97M","-0.45%"
"06/26/2020","110.24","109.58","110.60","109.33","2.44M","1.09%"
"06/25/2020","109.05","109.00","109.95","108.01","5.60M","-0.44%"
"06/24/2020","109.53","111.00","111.91","109.22","4.18M","-1.32%"
"06/23/2020","111.00","110.00","111.28","109.25","3.16M","1.31%"
"06/22/2020","109.56","109.80","110.29","108.71","3.66M","0.71%"
"06/19/2020","108.79","107.80","109.00","106.10","4.18M","1.70%"
"06/18/2020","106.97","105.38","107.20","104.10","2.87M","1.95%"
"06/17/2020","104.92","104.93","106.00","104.32","4.35M","-0.28%"
"06/16/2020","105.21","106.25","106.87","103.37","3.83M","0.67%"
"06/15/2020","104.51","105.65","105.72","103.39","3.33M","-1.14%"
"06/12/2020","105.72","103.87","105.91","102.20","4.92M","0.40%"
"06/11/2020","105.30","107.05","107.88","105.11","2.11M","-2.06%"
"06/10/2020","107.52","107.40","107.90","104.21","1.83M","0.63%"
"06/09/2020","106.85","109.00","109.10","106.60","2.36M","-1.16%"
"06/08/2020","108.10","108.50","109.45","107.67","2.77M","0.41%"
"06/05/2020","107.66","106.27","107.95","106.25","1.85M","1.31%"
"06/04/2020","106.27","106.36","107.17","105.10","2.26M","-0.08%"
"06/03/2020","106.36","106.88","107.84","106.11","3.69M","0.44%"
"06/02/2020","105.89","102.00","106.00","95.00","2.97M","1.41%"
"06/01/2020","104.42","102.00","105.28","102.00","3.86M","3.00%"
"05/29/2020","101.38","99.90","101.76","98.80","2.56M","1.01%"
"05/28/2020","100.37","98.95","100.70","98.70","2.93M","1.80%"
"05/27/2020","98.60","96.95","98.79","95.52","2.92M","2.48%"
"05/26/2020","96.21","98.00","98.00","84.60","2.19M","0.10%"
"05/22/2020","96.11","99.00","99.00","94.80","1.87M","-0.60%"
"05/21/2020","96.69","97.45","97.46","95.50","1.29M","0.46%"
"05/20/2020","96.25","95.65","96.79","94.02","1.98M","2.02%"
"05/19/2020","94.34","95.01","95.99","94.20","3.34M","0.44%"
"05/18/2020","93.93","97.85","97.90","93.75","4.74M","-3.24%"
"05/15/2020","97.08","97.50","98.90","96.37","2.01M","-0.35%"
"05/14/2020","97.42","97.70","99.39","97.11","1.98M","-2.28%"
"05/13/2020","99.69","95.90","106.80","95.90","3.33M","1.77%"
"05/12/2020","97.96","98.19","98.85","96.21","1.60M","-0.25%"
"05/11/2020","98.21","98.99","99.97","98.01","1.21M","0.09%"
"05/08/2020","98.12","98.49","99.36","98.00","871.21K","0.53%"
"05/07/2020","97.60","98.05","99.00","97.10","1.92M","-0.91%"
"05/06/2020","98.50","98.50","99.00","96.76","1.65M","0.87%"
"05/05/2020","97.65","95.80","102.50","92.90","2.95M","-1.16%"
"05/04/2020","98.80","104.18","104.21","98.12","4.25M","-5.16%"
"04/30/2020","104.18","102.00","104.69","101.61","3.78M","3.03%"
"04/29/2020","101.12","100.00","101.70","99.40","2.75M","1.78%"
"04/28/2020","99.35","100.10","100.10","98.30","1.05M","0.93%"
"04/27/2020","98.43","97.15","99.05","97.10","2.03M","1.37%"
"04/24/2020","97.10","97.10","98.14","96.10","6.12M","-1.54%"
"04/23/2020","98.62","96.28","98.85","96.28","1.57M","1.27%"
"04/22/2020","97.38","102.00","102.00","94.05","1.73M","1.86%"
"04/21/2020","95.60","91.10","105.99","91.10","2.15M","-2.44%"
"04/20/2020","97.99","100.10","100.96","97.80","2.28M","-0.22%"
"04/17/2020","98.21","98.00","98.70","96.40","2.62M","2.64%"
"04/16/2020","95.68","96.00","96.00","94.00","1.78M","0.50%"
"04/15/2020","95.20","97.00","97.90","94.55","2.76M","-0.44%"
"04/13/2020","95.62","96.95","96.95","94.08","2.18M","-0.63%"
"04/09/2020","96.23","93.95","96.50","93.40","4.71M","3.67%"
"04/08/2020","92.82","91.00","98.00","90.65","5.21M","0.44%"
"04/07/2020","92.41","90.00","92.80","88.25","4.84M","6.72%"
"04/03/2020","86.59","90.00","91.20","86.35","4.26M","-3.09%"
"04/01/2020","89.35","91.94","91.94","89.00","2.78M","-2.82%"
"03/31/2020","91.94","90.00","92.65","89.70","3.74M","3.11%"
"03/30/2020","89.17","90.00","92.50","88.65","4.81M","-2.29%"
"03/27/2020","91.26","93.00","96.40","90.87","4.26M","-1.53%"
"03/26/2020","92.68","92.00","94.80","84.00","5.22M","3.60%"
"03/25/2020","89.46","85.00","90.00","84.00","4.95M","5.25%"
"03/24/2020","85.00","86.00","90.00","83.07","8.34M","1.77%"
"03/23/2020","83.52","87.00","94.83","81.00","8.14M","-10.16%"
"03/20/2020","92.97","99.88","99.88","88.00","5.44M","3.91%"
"03/19/2020","89.47","94.50","94.50","87.00","9.07M","-6.88%"
"03/18/2020","96.08","100.90","102.80","92.20","6.55M","-3.15%"
"03/17/2020","99.20","102.55","105.00","97.25","4.12M","-3.10%"
"03/16/2020","102.37","107.49","107.49","100.00","5.40M","-3.75%"
"03/13/2020","106.36","91.26","120.85","91.26","8.81M","3.27%"
"03/12/2020","102.99","110.00","110.00","101.05","10.40M","-7.47%"
"03/11/2020","111.31","111.49","112.50","110.20","3.83M","-0.28%"
"03/09/2020","111.62","116.49","116.49","109.74","8.02M","-4.74%"
"03/06/2020","117.18","118.49","118.49","115.60","3.37M","-2.15%"
"03/05/2020","119.75","142.95","142.95","118.60","513.87K","0.19%"
"03/04/2020","119.52","121.40","121.40","117.91","2.30M","-0.73%"
"03/03/2020","120.40","119.44","121.01","118.55","1.81M","1.70%"
"03/02/2020","118.39","122.05","122.05","117.21","2.36M","-0.75%"
"02/28/2020","119.29","121.65","122.94","119.11","8.15M","-3.52%"
"02/27/2020","123.64","123.55","124.49","122.54","1.86M","-0.32%"
"02/26/2020","124.04","125.39","125.39","123.80","2.73M","-1.04%"
"02/25/2020","125.34","126.35","126.40","125.11","587.40K","-0.31%"
"02/24/2020","125.73","128.41","128.41","125.50","3.54M","-2.05%"
"02/20/2020","128.36","128.55","128.80","128.00","354.82K","-0.18%"
"02/19/2020","128.59","127.95","128.70","127.00","463.26K","0.98%"
"02/18/2020","127.34","126.95","128.50","126.55","569.50K","-0.39%"
"02/17/2020","127.84","128.92","129.00","127.70","254.02K","-0.42%"
"02/14/2020","128.38","129.54","129.69","128.09","435.09K","-0.71%"
"02/13/2020","129.30","129.54","129.54","128.50","491.40K","0.09%"
"02/12/2020","129.19","128.85","129.35","128.60","244.08K","0.69%"
"02/11/2020","128.30","128.05","129.95","128.05","301.76K","0.30%"
"02/10/2020","127.91","129.85","129.85","127.31","371.41K","-0.22%"
"02/07/2020","128.19","129.15","129.15","127.74","512.91K","-0.58%"
"02/06/2020","128.94","127.86","129.05","127.55","348.71K","0.81%"
"02/05/2020","127.91","126.10","128.10","126.10","343.99K","0.92%"
"02/04/2020","126.75","125.25","126.93","124.05","331.37K","1.87%"
"02/03/2020","124.42","124.76","126.00","123.50","1.31M","-0.23%"
"02/01/2020","124.71","126.75","127.78","123.67","1.08M","-1.93%"
"01/31/2020","127.17","127.95","128.43","126.90","632.54K","-0.45%"
"01/30/2020","127.74","128.95","129.00","127.50","1.07M","-0.79%"
"01/29/2020","128.76","128.75","129.20","128.05","179.69K","0.52%"
"01/28/2020","128.10","130.66","130.66","127.60","826.30K","-0.49%"
"01/27/2020","128.73","129.00","130.00","128.55","414.56K","-1.06%"
"01/24/2020","130.11","129.26","130.30","128.75","630.67K","0.62%"
"01/23/2020","129.31","129.45","129.45","128.20","184.78K","0.61%"
"01/22/2020","128.53","131.45","131.45","128.22","471.49K","-0.57%"
"01/21/2020","129.27","130.35","130.35","129.05","458.65K","-0.39%"
"01/20/2020","129.78","131.21","131.50","129.70","769.38K","-1.07%"
"01/17/2020","131.19","131.45","131.45","130.50","394.08K","0.21%"
"01/16/2020","130.91","131.45","131.50","130.00","277.92K","-0.08%"
"01/15/2020","131.01","131.40","131.45","130.00","318.99K","0.00%"
"01/14/2020","131.01","130.75","131.23","129.80","325.89K","0.46%"
"01/13/2020","130.41","127.00","130.50","124.40","531.37K","0.62%"
"01/10/2020","129.61","129.95","130.20","129.30","426.32K","0.21%"
"01/09/2020","129.34","128.95","129.55","128.35","291.10K","1.40%"
"01/08/2020","127.56","126.59","127.75","126.50","422.77K","-0.16%"
"01/07/2020","127.76","127.95","128.70","127.31","743.20K","0.31%"
"01/06/2020","127.37","129.40","129.47","127.11","721.66K","-1.80%"
"01/03/2020","129.71","129.07","130.85","129.07","298.68K","-0.33%"
"01/02/2020","130.14","132.00","134.60","129.40","329.68K","0.56%"
"01/01/2020","129.42","128.95","131.00","128.95","269.26K","0.21%"
